request_id,request_date,connector,connector_type,connector_reachable,edge_type,target_entity,target_entity_title,target_entity_company,same_title_family,source_file,relationship_date,recency_days_at_request,availability,confidence,limitations
R1031,2025-11-26,Tomás Ferreira,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1032,2025-09-11,Priya Raghunathan,Investor/Advisor,True,investor_portfolio_board_seat,Duncastle Hotels,,Duncastle Hotels,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership.
R1032,2025-09-11,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Duncastle Hotels,,Duncastle Hotels,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1032,2025-09-11,Renata Halloran-Quillane,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Duncastle Hotels,,Duncastle Hotels,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1032,2025-09-11,Matteo Ferreira-Yarrow,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Duncastle Hotels,,Duncastle Hotels,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1032,2025-09-11,Matteo Falkenrath-Merriweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Duncastle Hotels,,Duncastle Hotels,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1033,2026-06-02,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_aldridge.csv,2014-03-11,4466.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1033,2026-06-02,Tomás Beckett,Internal,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_beckett.csv,2014-07-13,4342.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1033,2026-06-02,Tomás Beckett,Internal,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_beckett.csv,2015-01-12,4159.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1033,2026-06-02,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_duvall.csv,2014-02-22,4483.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1033,2026-06-02,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1033,2026-06-02,Margot Havercamp,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2011-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1033,2026-06-02,Curtis Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2010-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1040,2026-06-29,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Tomás Ferreira,VP Enterprise Architecture,Ironvale Steel,False,connections_aldridge.csv,2018-11-19,2779.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1040,2026-06-29,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Tanvi Eastcott,Chief Data Officer,Ironvale Steel,False,connections_aldridge.csv,2026-07-05,-6.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1040,2026-06-29,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Tanvi Eastcott,Chief Data Officer,Ironvale Steel,False,connections_raghunathan.csv,2027-07-04,-370.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1040,2026-06-29,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Tomás Ferreira,VP Enterprise Architecture,Ironvale Steel,False,connections_raghunathan.csv,2017-06-21,3295.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1040,2026-06-29,Callum Oldfield-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1040,2026-06-29,Matteo Falkenrath-Merriweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1040,2026-06-29,Tomás Ferreira,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1041,2025-12-02,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Astrid Salcedo,VP Data & Analytics,Apex Logistics Group,False,connections_aldridge.csv,2023-11-25,738.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1041,2025-12-02,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Curtis Prendergast,SVP Digital,Apex Logistics,True,connections_aldridge.csv,2019-08-28,2288.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1041,2025-12-02,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Prendergast,SVP Digital,Apex Logistics,True,connections_duvall.csv,2022-02-04,1397.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1041,2025-12-02,Espen Rushworth-Oyelaran,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Apex Logistics Group,,Apex Logistics Group,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1045,2025-09-06,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Marcus Merriweather,Chief Data Officer,Marlowe Freight Systems,False,connections_aldridge.csv,2021-01-07,1703.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1045,2025-09-06,Matteo Falkenrath-Merriweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Marlowe Freight Systems,,Marlowe Freight Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1045,2025-09-06,Otto Højgaard-Ferreira,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Marlowe Freight Systems,,Marlowe Freight Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1048,2026-04-14,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Sabine Nakashima,Chief Data Officer,Bexley Bioworks,True,connections_aldridge.csv,2019-05-20,2521.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1048,2026-04-14,Tomás Beckett,Internal,True,export_colleague_at_target_account,Yusuf Wolstenholme,Chief Information Officer,Bexley Bioworks,False,connections_beckett.csv,2026-11-16,-216.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1048,2026-04-14,Tomás Beckett,Internal,True,export_colleague_at_target_account,Malik Egerton,Chief Digital Officer,Bexley Bioworks,False,connections_beckett.csv,2019-09-28,2390.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
